building_id,orientation,facade_length,distance_to_camera,X,Y,RUN,FOTO,viewing_quality,midpoint_x,midpoint_y
179470300,N,8.140677641926429,7.170594094164786,603749.494,4959698.591,80,pano_000080_000044.jpg,0.99005753926579,603744.279412024,4959693.669060148
182136595,N,14.453140889386546,7.193270223153588,605146.255,4962394.129,116,pano_000116_000066.jpg,0.9894297699042939,605144.7712585563,4962387.090417201
179470287,N,8.702925456765913,7.223659778511664,603705.839,4959670.375,77,pano_000077_000068.jpg,0.9752919185390627,603701.2093345713,4959664.8299609
179474501,N,13.460623192728306,7.224697988443447,603776.625,4959622.742,77,pano_000077_000096.jpg,0.9872101271392492,603771.9465460205,4959617.236699883
179422885,W,9.047722024181127,7.22812569056214,603557.6,4959477.653,76,pano_000076_000144.jpg,0.9999640823812119,603563.50746893,4959473.487953562
1380916838,N,12.396697896418914,7.238788656242271,602900.455,4961981.696,18,pano_000018_000097.jpg,0.9976030960803525,602898.7181311379,4961974.668671364
1380916835,W,20.782153382402413,7.273724199138947,602862.825,4961952.373,23,pano_000023_000081.jpg,0.9892974812858389,602869.9994771588,4961951.17552715
179473478,E,10.05358910838282,7.299648341012473,603687.708,4959668.868,77,pano_000077_000061.jpg,0.999959540889703,603681.3660253084,4959672.48244642
179585714,E,12.197686080039833,7.309435599131922,602796.153,4961914.75,22,pano_000022_000032.jpg,0.9976627167130804,602789.4377261546,4961917.63668425
1268333202,W,5.959583357947404,7.331609642300024,602793.855,4962054.903,24,pano_000024_000029.jpg,0.9974663490721193,602800.5943993047,4962052.016306916
179587241,E,11.520032116197196,7.368581080558534,602797.73,4962066.719,24,pano_000024_000033.jpg,0.9981545740690791,602790.6073388108,4962068.606772423
1382154025,W,8.245934062619206,7.376220610384441,605364.682,4962206.343,118,pano_000118_000028.jpg,0.9774603516587963,605369.22003606,4962200.527945468
179469501,N,8.928855448515495,7.377846703665271,603681.192,4959744.06,80,pano_000080_000017.jpg,0.9938822209013821,603676.6222551978,4959738.267759119
179469963,N,12.47065389465643,7.389427753644539,603733.975,4959826.477,78,pano_000078_000067.jpg,0.9897039057444146,603728.9469093208,4959821.062025702
1264869094,W,10.632156133561626,7.396351796912822,602884.654,4962021.137,21,pano_000021_000022.jpg,0.97990023514805,602891.0990155642,4962017.508254448
1268333199,E,4.861546460410562,7.407361630531734,602836.795,4962033.713,18,pano_000018_000132.jpg,0.9943133868605429,602829.5788645872,4962035.385242814
1263414130,N,16.792798502454502,7.447401690271925,602754.592,4961829.595,23,pano_000023_000011.jpg,0.9938932889509239,602751.5990941885,4961822.775446735
